title	link	description	image_link	stock	price	brand	sku	upc	category	additional_image_link	sale_price	sale_price_effective_date
DJI RoboMaster S1 Gamepad	https://www.dronenerds.com/products/drones/consumer-drones/dji-robomaster-s1/dji-robomaster-s1-gamepad-cp-rm-00000100-01-dji.html	This adjustable accessory supports mobile devices from 14-24 cm long.  Specialized control sticks provide intuitive maneuverability.  Four physical buttons for launching, custom skills, and other functions.	https://www.dronenerds.com/media/catalog/product/l/a/large_2c3280aa-c30e-4532-80c5-3852c22eaf08.jpg	In Stock	55.00	DJI	CP.RM.00000100.01	190021337411	All Products > Accessories > Remote Controllers, All Products > Drones > Consumer Drones > DJI RoboMaster Series	https://www.dronenerds.com/media/catalog/product/l/a/large_b224aaa4-7eaa-4344-9923-5e10d54a35b5.jpg, https://www.dronenerds.com/media/catalog/product/l/a/large_ef62e047-bdf0-417f-a5d3-2cfe206cecc1.jpg, https://www.dronenerds.com/media/catalog/product/l/a/large_3e880262-104c-44cd-be76-c15de4a3ac86.jpg		
DJI RoboMaster S1 Safety Goggles	https://www.dronenerds.com/products/drones/consumer-drones/dji-robomaster-s1/dji-robomaster-s1-safety-goggles-cp-rm-00000089-01-dji.html	The RoboMaster safety goggles can protect users' eyes from gel bead projectiles.	https://www.dronenerds.com/media/catalog/product/l/a/large_6427dbde-1e9d-4315-bcd5-324ed025bcf9.jpg	In Stock	11.00	DJI	CP.RM.00000089.01	190021334434	All Products > Drones > Consumer Drones > DJI RoboMaster Series	https://www.dronenerds.com/media/catalog/product/l/a/large_53ef6233-b6a8-46c1-b7a3-567864199dcf.jpg, https://www.dronenerds.com/media/catalog/product/l/a/large_42f665eb-ff9f-4d73-a688-9f6727e9b109.jpg		
Firehouse Tech Dual 2 Cree LED Strobe - White	https://www.dronenerds.com/products/parts/lighting/firehouse-faa-compliant-led-lights/firehouse-tech-dual-2-cree-led-strobe-white-d2clsfaa-dji.html	6 hours continuous operation with onboard battery. (in strobe mode)  4 - Powerful Cree® Standalone LEDs in light  3 Modes - Strobe, Flash, and Fixed (solid)  Easy to use single button interface.  Charge indicator light  MicroUSB charge cable just plug into usb port.(included)  Battery with internal overcharge and discharge protection.  Clear protective wrap prevent dust and water intrusion.  Comes complete with charge cable, 3m VHB mount tape and Arc strobe light	https://www.dronenerds.com/media/catalog/product/p/i/pic0.jpg	Backorder	29.99	DJI	D2CLSFAA	Does Not Apply	All Products > Accessories > Lighting, All Products > Accessories > Lighting > Firehouse FAA Compliant LED Lights	https://www.dronenerds.com/media/catalog/product/p/i/pic1_1.jpg, https://www.dronenerds.com/media/catalog/product/p/i/pic2_1.jpg, https://www.dronenerds.com/media/catalog/product/p/i/pic4.jpg, https://www.dronenerds.com/media/catalog/product/l/e/led1.jpg, https://www.dronenerds.com/media/catalog/product/s/6/s616338283273788564_p56_i8_w1328.jpeg		
Firehouse Tech Dual 2 Cree LED Strobe - Green	https://www.dronenerds.com/products/parts/lighting/firehouse-faa-compliant-led-lights/firehouse-tech-dual-2-cree-led-strobe-white-d2clsfaa-green-dji.html	6 hours continuous operation with onboard battery. (in strobe mode)  4 - Powerful Cree® Standalone LEDs in light  3 Modes - Strobe, Flash, and Fixed (solid)  Easy to use single button interface.  Charge indicator light  MicroUSB charge cable just plug into usb port.(included)  Battery with internal overcharge and discharge protection.  Clear protective wrap prevent dust and water intrusion.  Comes complete with charge cable, 3m VHB mount tape and Arc strobe light	https://www.dronenerds.com/media/catalog/product/p/i/pic0_1.jpg	In Stock	29.99	DJI	D2CLSFAA-GREEN	Does Not Apply	All Products > Accessories > Lighting, All Products > Accessories > Lighting > Firehouse FAA Compliant LED Lights	https://www.dronenerds.com/media/catalog/product/l/e/led1_1.jpg, https://www.dronenerds.com/media/catalog/product/p/i/pic1_2.jpg, https://www.dronenerds.com/media/catalog/product/p/i/pic2_2.jpg, https://www.dronenerds.com/media/catalog/product/p/i/pic4_1.jpg, https://www.dronenerds.com/media/catalog/product/s/6/s616338283273788564_p56_i8_w1328_1.jpeg		
Firehouse Tech Dual 2 Cree LED Strobe - Red	https://www.dronenerds.com/products/parts/lighting/firehouse-faa-compliant-led-lights/firehouse-tech-dual-2-cree-led-strobe-red-d2clsfaa-red-dji.html	6 hours continuous operation with onboard battery. (in strobe mode)  4 - Powerful Cree® Standalone LEDs in light  3 Modes - Strobe, Flash, and Fixed (solid)  Easy to use single button interface.  Charge indicator light  MicroUSB charge cable just plug into usb port.(included)  Battery with internal overcharge and discharge protection.  Clear protective wrap prevent dust and water intrusion.  Comes complete with charge cable, 3m VHB mount tape and Arc strobe light	https://www.dronenerds.com/media/catalog/product/p/i/pic0_2.jpg	In Stock	29.99	DJI	D2CLSFAA-RED	Does Not Apply	All Products > Accessories > Lighting, All Products > Accessories > Lighting > Firehouse FAA Compliant LED Lights	https://www.dronenerds.com/media/catalog/product/l/e/led1_2.jpg, https://www.dronenerds.com/media/catalog/product/p/i/pic2_3.jpg, https://www.dronenerds.com/media/catalog/product/p/i/pic4_2.jpg, https://www.dronenerds.com/media/catalog/product/p/i/pic1_3.jpg		
Chasing Gladius Mini-size Underwater Drone with 50ft Tether	https://www.dronenerds.com/products/drones/consumer-drones/underwaterdrones/chasing-gladius-mini-size-underwater-drone-with-50ft-tether-gm50-chasing.html	GLADIUS MINI dives deep! Meet the world’s first 5-thruster mini-size underwater drone with intelligent control algorithms. View real-time 1080P video, record 4K UHD video, and take 12 MP photos from up to 330 feet below.	https://www.dronenerds.com/media/catalog/product/1/5/1547468227_img_1124435_1.jpg	Backorder	1499.00	Chasing	GM50	843722100036	All Products > Drones > Consumer Drones > Underwater Drones, All Products > Drones > Consumer Drones > Underwater Drones > Chasing Underwater Drones	https://www.dronenerds.com/media/catalog/product/1/5/1547467783_1452668_1.jpg, https://www.dronenerds.com/media/catalog/product/1/5/1547468227_img_1124438_1.jpg, https://www.dronenerds.com/media/catalog/product/1/5/1547468227_img_1124436_1.jpg, https://www.dronenerds.com/media/catalog/product/1/5/1547468227_img_1124441_1.jpg, https://www.dronenerds.com/media/catalog/product/1/5/1547468227_img_1124440_1.jpg, https://www.dronenerds.com/media/catalog/product/1/5/1547468227_img_1124443_1.jpg, https://www.dronenerds.com/media/catalog/product/1/5/1547468227_img_1124444_1.jpg, https://www.dronenerds.com/media/catalog/product/1/5/1547468227_img_1124445_1.jpg, https://www.dronenerds.com/media/catalog/product/1/5/1547468227_img_1124446_1.jpg	1099.00 USD	
DJI Osmo Mobile 2 Smartphone Gimbal (OPEN BOX)	https://www.dronenerds.com/products/specials/open-box/dji-osmo-mobile-2-smartphone-gimbal-open-box-30-day-drone-nerds-warranty-cp-zm-00000064-01-o-dji.html	Hours of Live Streaming:Go live! With up to 15 hours of battery life, the Osmo Mobile 2 can also charge your smartphone for hours of streaming. Beautify mode also keeps you looking great in front of the camera.	https://www.dronenerds.com/media/catalog/product/o/s/osmo_mobile_2_bitmap_social_media_02_copy_3_2x_2.jpg	out of stock	129.00	DJI	CP.ZM.00000064.01.O	190021308411	All Products > Specials > Open Box Products	https://www.dronenerds.com/media/catalog/product/o/s/osmo_mobile_2_bitmap_social_media_01_2x_2.jpg, https://www.dronenerds.com/media/catalog/product/o/s/osmo_mobile_2_bitmap_social_media_02_copy_5_2x_2.jpg, https://www.dronenerds.com/media/catalog/product/o/s/osmo_mobile_2_bitmap_social_media_02_copy_17_2.jpg	100.00 USD	
DJI Phantom 4 Pro V2.0 - Remote Controller With 5.5" HD Display...	https://www.dronenerds.com/products/specials/open-box/dji-phantom-4-pro-v2-0-remote-controller-with-5-5-hd-display-open-box-cp-pt-00000253-01-o-dji.html	Phantom 4 Pro+ V2.0 Remote  Includes 5.5" Screen	https://www.dronenerds.com/media/catalog/product/l/a/large_57d2e992-7f40-4eb3-80f2-5c572282ae51_1_2_1.jpg	out of stock	799.00	DJI	CP.PT.00000253.01.O	190021311145	All Products > Specials > Open Box Products, All Products > Accessories > Remote Controllers	https://www.dronenerds.com/media/catalog/product/l/a/large_2ba47c56-9796-4d55-a05d-287869998223_1_2_1.jpg, https://www.dronenerds.com/media/catalog/product/l/a/large_e70f7927-7e9b-43f8-ad0a-0c7ec3f394eb_1_2_1.jpg, https://www.dronenerds.com/media/catalog/product/l/a/large_68158601-8b0e-4d4f-9a61-0461ad2aeccf_3_2_1.jpg	400.00 USD	
Gamesir T1d Remote Controller for Tello Drone (OPEN BOX)	https://www.dronenerds.com/products/specials/open-box/gamesir-t1d-remote-controller-for-tello-drone-open-box-cp-pt-00000220-01-o-dji.html	We have light luxurious leather imitating touch feeling, we have high precision rocker without dead angle. We have GCM high speed connection, and we may also have more.	https://www.dronenerds.com/media/catalog/product/m/e/medium_a42da591-8214-4513-892b-0398322cc087_3.jpg	out of stock	49.00	DJI	CP.PT.00000220.01.O	190021309531	All Products > Specials > Open Box Products	https://www.dronenerds.com/media/catalog/product/m/e/medium_218dbead-e348-4351-b5d3-3342c0fecf8e_2.jpg, https://www.dronenerds.com/media/catalog/product/m/e/medium_94c9ef8c-b703-4940-aaa9-7b3ff0807d79_2.jpg, https://www.dronenerds.com/media/catalog/product/m/e/medium_2c4bb26f-813a-453e-bf71-52dc450fed26_3.jpg	29.00 USD	
DJI Ronin-S Gimbal Stabilizer - Standard Kit (OPEN BOX)	https://www.dronenerds.com/products/specials/open-box/dji-ronin-s-gimbal-stabilizer-standard-kit-open-box-cp-zm-00000103-02-o-dji.html	Superior 3-Axis Stabilization  3.6 kg Tested Payload Capacity  Camera Control  Pro Accessory Compatibility  Fine Focus Control  Automated Smart Features  Angled Roll Moto	https://www.dronenerds.com/media/catalog/product/m/e/medium_1f3c6070-e9bd-432f-9e4a-db9f4ef63e97_2.jpg	In Stock	749.00	DJI	CP.ZM.00000103.02.O	190021317420	All Products > Specials > Open Box Products	https://www.dronenerds.com/media/catalog/product/m/e/medium_cb238744-928f-4ffa-8d51-27017bc8496e_2.jpg, https://www.dronenerds.com/media/catalog/product/m/e/medium_37c13f62-2eee-452d-b870-381d3b83f42d_2.jpg, https://www.dronenerds.com/media/catalog/product/m/e/medium_e21bd4f9-21ea-4719-b169-22659ce60006_2.jpg, https://www.dronenerds.com/media/catalog/product/m/e/medium_3e866742-33f6-41b0-81f5-ea2e1e89b1d7_2.jpg, https://www.dronenerds.com/media/catalog/product/m/e/medium_5be1fdc8-1dbe-4487-9bf3-0713e3556e27_2.jpg	565.00 USD	
Drone Nerds Remote Control Lanyard	https://www.dronenerds.com/products/parts/remote-controllers/drone-nerds-remote-control-lanyard-dnlanyard-dji.html	Hang the remote controller around the neck for more comfortable use.	https://www.dronenerds.com/media/catalog/product/l/a/lanyard.jpg	In Stock	9.99	DJI	DNLANYARD	Does Not Apply	All Products > Accessories > Remote Controllers			
DJI Mavic 2 Enterprise Dual with Smart Controller	https://www.dronenerds.com/products/drones/enterprise-drones/mavic-2-enterprise/mavic-2-enterprise-with-smart-controller/dji-mavic-2-enterprise-dual-with-smart-controller.html	DJI Mavic 2 Enterprise Dual  Includes Smart Controller  Enterprise Shield Basic	https://www.dronenerds.com/media/catalog/product/m/a/mav2aaa_1_1.jpg	Backorder	3850.00	DJI	CP.EN.00000164.01	190021339309	All Products > Specials > Most Popular, All Products > Drones > Enterprise Drones, All Products > Drones > Enterprise Drones > DJI Mavic 2 Enterprise, All Products > Drones > Enterprise Drones > DJI Mavic 2 Enterprise > Mavic 2 Enterprise Dual, All Products > Drones > Enterprise Drones > DJI Mavic 2 Enterprise > Mavic 2 Enterprise With Smart Controller	https://www.dronenerds.com/media/catalog/product/m/a/mav2a_1_1.jpg, https://www.dronenerds.com/media/catalog/product/m/a/mav2ab_1_1.jpg, https://www.dronenerds.com/media/catalog/product/m/a/mav2d_1_1.jpg, https://www.dronenerds.com/media/catalog/product/m/a/mav2c_1_1.jpg, https://www.dronenerds.com/media/catalog/product/1/_/1.camera_disassemble_1_1.gif, https://www.dronenerds.com/media/catalog/product/m/a/mav2dhdhd_1_1.jpg, https://www.dronenerds.com/media/catalog/product/d/j/djicpen2401_2_1_1.jpg, https://www.dronenerds.com/media/catalog/product/d/j/djicpen2401_1_1_1.jpg, https://www.dronenerds.com/media/catalog/product/m/2/m2edual.jpg		
DJI Mavic 2 Enterprise Zoom With Smart Controller	https://www.dronenerds.com/products/drones/enterprise-drones/mavic-2-enterprise/mavic-2-enterprise-with-smart-controller/dji-mavic-2-enterprise-zoom-with-smart-controller.html	DJI Mavic 2 Enterprise Zoom	https://www.dronenerds.com/media/catalog/product/e/d/ede888cf91932ec39d1ef475831eb1f1_copy_2_2.jpg	In Stock	2995.00	DJI	CP.EN.00000155.01	190021339408	All Products > Drones > Enterprise Drones, All Products > Drones > Enterprise Drones > DJI Mavic 2 Enterprise, All Products > Drones > Enterprise Drones > DJI Mavic 2 Enterprise > Mavic 2 Enterprise With Smart Controller	https://www.dronenerds.com/media/catalog/product/e/d/ede888cf91932ec39d1ef475831eb1f1_2_2.png, https://www.dronenerds.com/media/catalog/product/b/e/beacon_copy_2_2.jpg, https://www.dronenerds.com/media/catalog/product/d/r/droneunder_2_2.jpg, https://www.dronenerds.com/media/catalog/product/m/a/mav2render_copy_2_2.jpg, https://www.dronenerds.com/media/catalog/product/m/a/mav2sense_2_2.jpg, https://www.dronenerds.com/media/catalog/product/m/a/mav2shield_2_2.jpg, https://www.dronenerds.com/media/catalog/product/s/c/screen_copy_2_2.jpg, https://www.dronenerds.com/media/catalog/product/s/p/speaker_copy_2_2.jpg, https://www.dronenerds.com/media/catalog/product/s/p/spotlight_copy_2_2.jpg		
DJI RoboMaster S1 Gel Bead Container	https://www.dronenerds.com/products/drones/consumer-drones/dji-robomaster-s1/dji-robomaster-s1-gel-bead-container-cp-rm-00000094-01-dji.html	Semi-transparent design.  Self-locking sliding plate makes gel bead loading fast and easy.  Two-step gel bead container release mechanism.	https://www.dronenerds.com/media/catalog/product/l/a/large_81c4d569-0f12-4c39-9ba6-4f041a42e8dc.jpg	In Stock	29.00	DJI	CP.RM.00000094.01	190021334397	All Products > Drones > Consumer Drones > DJI RoboMaster Series	https://www.dronenerds.com/media/catalog/product/l/a/large_1de7cb74-596d-4a05-a5a0-eca41dfdc9a4.jpg		
Phase One 100MP Camera iXM-100	https://www.dronenerds.com/products/cameras-sensors/phase-one-100mp-camera-ixm-100-72187-phase-one.html	Phase One 100MP Camera  iXM-100	https://www.dronenerds.com/media/catalog/product/1/0/100mp.jpg	Backorder	40000.00	Phase-One	72187	Does Not Apply	All Products > Cameras & Sensors	https://www.dronenerds.com/media/catalog/product/1/1/1111.png, https://www.dronenerds.com/media/catalog/product/2/2/2223.png, https://www.dronenerds.com/media/catalog/product/p/h/phaseon1.jpg		
DJI FPV Goggles	https://www.dronenerds.com/products/drones/consumer-drones/dji-fpv-system/dji-fpv-goggles.html	High definition, low latency, strong immersion, long-distance transmission, and strong anti-interference.	https://www.dronenerds.com/media/catalog/product/l/a/large_7f58076f-5b3d-4ecd-86ff-e3113db6d3ce.jpg	Backorder	529.00	DJI	CP.TR.00000006.01	190021336285	All Products > Drones > Consumer Drones > DJI Digital FPV System	https://www.dronenerds.com/media/catalog/product/l/a/large_30854338-bb92-475b-a83a-3f14b8852ee7.jpg, https://www.dronenerds.com/media/catalog/product/l/a/large_798c627b-e048-481c-9c85-8ca640e3dc99.jpg, https://www.dronenerds.com/media/catalog/product/l/a/large_b4874cc3-5cf4-4296-86a3-9124233fb944.jpg, https://www.dronenerds.com/media/catalog/product/l/a/large_e68c5b2d-6ab9-42d6-9ef4-23c2769318ea.jpg, https://www.dronenerds.com/media/catalog/product/l/a/large_b6d83c9e-92bb-4372-bf10-dc8b7e77de5b.jpg	489.00 USD	2020-03-26T00:00-05:00/2020-04-15T00:00-05:00
DJI FPV Experience Combo	https://www.dronenerds.com/products/drones/consumer-drones/dji-fpv-system/dji-fpv-experience-combo-djifpv-xpcombo-dji.html	DJI has redefined the drone racing industry with the new Digital FPV System. It delivers lower latency rates within 28 ms, a 4km maximum transmission range, stunning HD 720p/120fps resolution, and, most importantly, an unforgettable FPV flying experience.	https://www.dronenerds.com/media/catalog/product/l/a/large_12552d83-de60-4173-8a35-58d8a563e798.jpg	Backorder	819.00	DJI	DJIFPV-XPCOMBO	Does Not Apply	All Products > Drones > Consumer Drones > DJI Digital FPV System	https://www.dronenerds.com/media/catalog/product/l/a/large_1d18b184-60e3-4c1c-9ccd-93dca4be5c4b.jpg, https://www.dronenerds.com/media/catalog/product/l/a/large_423966f5-ebde-47ba-8077-70328dc130b5.jpg, https://www.dronenerds.com/media/catalog/product/l/a/large_a23f2b34-465e-443f-9963-a1b85696c03a.jpg, https://www.dronenerds.com/media/catalog/product/l/a/large_f5438bff-5a53-4b82-b394-4d76f9de6b41.jpg, https://www.dronenerds.com/media/catalog/product/l/a/large_45ea246b-5537-4a7c-92e0-7d5cae1ed820.jpg	639.00 USD	2020-06-12T00:00-05:00/2020-06-21T00:00-05:00
DJI FPV Air Unit with Camera	https://www.dronenerds.com/products/drones/consumer-drones/dji-fpv-system/dji-fpv-air-unit.html	Features an ultra-low-latency high-definition digital image transmission, 1080p/60fps video recording, and eight frequency channels, allowing eight pilots to fly simultaneously.	https://www.dronenerds.com/media/catalog/product/l/a/large_5dc5e700-c12b-4000-9978-ff6549c72c82.jpg	Backorder	179.00	DJI	CP.TR.00000004.01	190021336292	All Products > Drones > Consumer Drones > DJI Digital FPV System	https://www.dronenerds.com/media/catalog/product/l/a/large_61db699b-1002-46d6-a8cd-8f6dcb0bdbf8.jpg, https://www.dronenerds.com/media/catalog/product/l/a/large_e5a472ac-45b9-478e-a58c-c5feb848f95a.jpg, https://www.dronenerds.com/media/catalog/product/l/a/large_b141c2b8-dbd3-4ad1-8c29-37c8707069aa.jpg	149.00 USD	2020-06-12T00:00-05:00/2020-06-21T00:00-05:00
DJI FPV Remote Controller (Mode 2)	https://www.dronenerds.com/products/drones/consumer-drones/dji-fpv-system/dji-fpv-remote-mode2.html	Parameters can be set remotely.  Purchasing the DJI FPV Goggles and the DJI FPV Air Unit eliminates the need of any additional receiver.  7ms ultra-low latency.	https://www.dronenerds.com/media/catalog/product/l/a/large_8ddfe95c-fd47-4463-9540-529f81e2ed46.jpg	In Stock	299.00	DJI	CP.TR.00000005.01	190021336414	All Products > Drones > Consumer Drones > DJI Digital FPV System	https://www.dronenerds.com/media/catalog/product/l/a/large_06efdd0f-5986-4102-b828-bf11df93974b.jpg, https://www.dronenerds.com/media/catalog/product/l/a/large_79eb16a8-5528-443a-bb56-d410b67e4773.jpg, https://www.dronenerds.com/media/catalog/product/l/a/large_df2f832e-69fb-4159-9ad8-364479fa9e5d.jpg, https://www.dronenerds.com/media/catalog/product/l/a/large_78d9bf01-8bdc-44de-8106-bd3f5c6f32d2.jpg	259.00 USD	2020-06-12T00:00-05:00/2020-06-21T00:00-05:00
